Year,Units,Всего,Регионы,Пол,Местность,Возраст,Value
2016,процент,,,,сельская местность,,4.4
2017,процент,,,,сельская местность,,4.7
2018,процент,,,,сельская местность,,4.5
2010,процент,,,,сельская местность,,5.3
2011,процент,,,,сельская местность,,5.1
2012,процент,,,,сельская местность,,5.3
2013,процент,,,,сельская местность,,5.2
2014,процент,,,,сельская местность,,4.1
2015,процент,,,,сельская местность,,4.2
2016,процент,,,,сельская местность,,4.3
2017,процент,,,,сельская местность,,4.1
2018,процент,,,,сельская местность,,3.7
2010,процент,,,,сельская местность,,3.9
2011,процент,,,,сельская местность,,3.5
2012,процент,,,,сельская местность,,3.5
2013,процент,,,,сельская местность,,3.7
2014,процент,,,,сельская местность,,4.0
2015,процент,,,,сельская местность,,4.2
2016,процент,,,,сельская местность,,4.2
2017,процент,,,,сельская местность,,4.5
2018,процент,,,,сельская местность,,4.4
2010,процент,,,,сельская местность,,6.2
2011,процент,,,,сельская местность,,5.8
2012,процент,,,,сельская местность,,5.6
2013,процент,,,,сельская местность,,5.3
2014,процент,,,,сельская местность,,5.2
2015,процент,,,,сельская местность,,5.1
2016,процент,,,,сельская местность,,5.2
2017,процент,,,,сельская местность,,5.5
2018,процент,,,,сельская местность,,4.9
2010,процент,,,,сельская местность,,7.3
2011,процент,,,,сельская местность,,7.2
2012,процент,,,,сельская местность,,6.7
2013,процент,,,,сельская местность,,6.3
2014,процент,,,,сельская местность,,5.6
2015,процент,,,,сельская местность,,5.8
2016,процент,,,,сельская местность,,5.1
2017,процент,,,,сельская местность,,5.2
2018,процент,,,,сельская местность,,4.8
2010,процент,,,,сельская местность,,5.1
2011,процент,,,,сельская местность,,5.1
2012,процент,,,,сельская местность,,5.1
2013,процент,,,,сельская местность,,5.2
2014,процент,,,,сельская местность,,5.3
2015,процент,,,,сельская местность,,5.3
2016,процент,,,,сельская местность,,5.1
2017,процент,,,,сельская местность,,5.4
2010,процент,,,,сельская местность,,4.5
2011,процент,,,,сельская местность,,4.1
2012,процент,,,,сельская местность,,3.9
2013,процент,,,,сельская местность,,4.2
2014,процент,,,,сельская местность,,4.2
2015,процент,,,,сельская местность,,4.2
2016,процент,,,,сельская местность,,4.4
2017,процент,,,,сельская местность,,4.6
2018,процент,,,,сельская местность,,4.4
2010,процент,,Северо-Казахстанская,,сельская местность,,5.4
2011,процент,,Северо-Казахстанская,,сельская местность,,5.2
2012,процент,,Северо-Казахстанская,,сельская местность,,5.0
2013,процент,,Северо-Казахстанская,,сельская местность,,5.0
2014,процент,,Северо-Казахстанская,,сельская местность,,5.2
2015,процент,,Северо-Казахстанская,,сельская местность,,5.2
2016,процент,,Северо-Казахстанская,,сельская местность,,5.1
2017,процент,,Северо-Казахстанская,,сельская местность,,5.4
2018,процент,,Северо-Казахстанская,,сельская местность,,5.0
2018,процент,,Туркестанская,,сельская местность,,5.1
2010,процент,,,,сельская местность,,4.7
2011,процент,,,,сельская местность,,4.6
2012,процент,,,,сельская местность,,4.5
2013,процент,,,,сельская местность,,4.6
2014,процент,,,,сельская местность,,4.7
2015,процент,,,,сельская местность,,4.6
2016,процент,,,,сельская местность,,4.7
2017,процент,,,,сельская местность,,4.9
2018,процент,,,,сельская местность,,4.9
2010,процент,,Республика Казахстан,,,,6.8
2010,процент,,Республика Казахстан,,,16-24,5.2
2011,процент,,Республика Казахстан,,,16-24,4.6
2012,процент,,Республика Казахстан,,,16-24,4.0
2013,процент,,Республика Казахстан,,,16-24,3.9
2014,процент,,Республика Казахстан,,,16-24,3.8
2015,процент,,Республика Казахстан,,,16-24,4.2
2016,процент,,Республика Казахстан,,,16-24,3.8
2017,процент,,Республика Казахстан,,,16-24,3.8
2018,процент,,Республика Казахстан,,,16-24,3.7
2010,процент,,Республика Казахстан,,,25-28,8.4
2011,процент,,Республика Казахстан,,,25-28,7.8
2012,процент,,Республика Казахстан,,,25-28,7.0
2013,процент,,Республика Казахстан,,,25-28,7.1
2014,процент,,Республика Казахстан,,,25-28,4.7
2015,процент,,Республика Казахстан,,,25-28,4.6
2016,процент,,Республика Казахстан,,,25-28,4.3
2017,процент,,Республика Казахстан,,,25-28,4.0
2018,процент,,Республика Казахстан,,,25-28,4.0
2010,процент,,Республика Казахстан,,,29-34,5.8
2011,процент,,Республика Казахстан,,,29-34,6.6
2012,процент,,Республика Казахстан,,,29-34,6.0
2013,процент,,Республика Казахстан,,,29-34,7.0
2014,процент,,Республика Казахстан,,,29-34,7.4
2015,процент,,Республика Казахстан,,,29-34,7.6
2016,процент,,Республика Казахстан,,,29-34,7.0
2017,процент,,Республика Казахстан,,,29-34,6.7
2018,процент,,Республика Казахстан,,,29-34,7.0
2010,процент,,Республика Казахстан,,,35-44,5.3
2011,процент,,Республика Казахстан,,,35-44,4.7
2012,процент,,Республика Казахстан,,,35-44,5.1
2013,процент,,Республика Казахстан,,,35-44,4.8
2014,процент,,Республика Казахстан,,,35-44,4.6
2015,процент,,Республика Казахстан,,,35-44,4.5
2016,процент,,Республика Казахстан,,,35-44,4.8
2017,процент,,Республика Казахстан,,,35-44,4.6
2018,процент,,Республика Казахстан,,,35-44,4.3
2010,процент,,Республика Казахстан,,,45-54,5.2
2011,процент,,Республика Казахстан,,,45-54,4.5
2012,процент,,Республика Казахстан,,,45-54,4.9
2013,процент,,Республика Казахстан,,,45-54,4.3
2014,процент,,Республика Казахстан,,,45-54,4.6
2015,процент,,Республика Казахстан,,,45-54,4.6
2016,процент,,Республика Казахстан,,,45-54,4.6
2017,процент,,Республика Казахстан,,,45-54,4.6
2018,процент,,Республика Казахстан,,,45-54,4.2
2010,процент,,Республика Казахстан,,,55-64,6.0
2011,процент,,Республика Казахстан,,,55-64,5.3
2012,процент,,Республика Казахстан,,,55-64,5.1
2013,процент,,Республика Казахстан,,,55-64,4.2
2014,процент,,Республика Казахстан,,,55-64,5.1
2015,процент,,Республика Казахстан,,,55-64,5.4
2016,процент,,Республика Казахстан,,,55-64,4.6
2017,процент,,Республика Казахстан,,,55-64,5.2
2018,процент,,Республика Казахстан,,,55-64,5.6
2010,процент,,,,,16-24,6.0
2011,процент,,,,,16-24,4.8
2012,процент,,,,,16-24,3.7
2013,процент,,,,,16-24,3.8
2014,процент,,,,,16-24,3.8
2015,процент,,,,,16-24,3.6
2016,процент,,,,,16-24,3.0
2017,процент,,,,,16-24,2.9
2018,процент,,,,,16-24,2.9
2010,процент,,,,,25-28,5.2
2011,процент,,,,,25-28,6.0
2012,процент,,,,,25-28,7.0
2013,процент,,,,,25-28,6.6
2014,процент,,,,,25-28,2.2
2015,процент,,,,,25-28,2.7
2016,процент,,,,,25-28,3.6
2017,процент,,,,,25-28,3.1
2018,процент,,,,,25-28,2.9
2010,процент,,,,,29-34,4.9
2011,процент,,,,,29-34,5.2
2012,процент,,,,,29-34,7.4
2013,процент,,,,,29-34,3.5
2014,процент,,,,,29-34,5.9
2015,процент,,,,,29-34,6.0
2016,процент,,,,,29-34,5.9
2017,процент,,,,,29-34,4.4
2018,процент,,,,,29-34,5.5
2010,процент,,,,,35-44,6.4
2011,процент,,,,,35-44,5.8
2012,процент,,,,,35-44,4.8
2013,процент,,,,,35-44,5.9
2014,процент,,,,,35-44,4.9
2015,процент,,,,,35-44,5.3
2016,процент,,,,,35-44,5.5
2017,процент,,,,,35-44,6.3
2018,процент,,,,,35-44,5.9
2010,процент,,,,,45-54,6.1
2011,процент,,,,,45-54,5.5
2012,процент,,,,,45-54,4.3
2013,процент,,,,,45-54,4.6
2014,процент,,,,,45-54,6.2
2015,процент,,,,,45-54,5.8
2016,процент,,,,,45-54,5.6
2017,процент,,,,,45-54,6.7
2018,процент,,,,,45-54,6.0
2010,процент,,,,,55-64,6.3
2011,процент,,,,,55-64,6.0
2012,процент,,,,,55-64,6.0
2013,процент,,,,,55-64,6.9
2014,процент,,,,,55-64,5.5
2015,процент,,,,,55-64,5.8
2016,процент,,,,,55-64,4.9
2017,процент,,,,,55-64,3.9
2018,процент,,,,,55-64,3.8
2010,процент,,,,,16-24,2.2
2011,процент,,,,,16-24,2.1
2012,процент,,,,,16-24,2.3
2013,процент,,,,,16-24,2.5
2014,процент,,,,,16-24,3.0
2015,процент,,,,,16-24,3.5
2016,процент,,,,,16-24,2.8
2017,процент,,,,,16-24,2.5
2018,процент,,,,,16-24,2.9
2010,процент,,,,,25-28,7.6
2011,процент,,,,,25-28,7.5
2012,процент,,,,,25-28,6.8
2013,процент,,,,,25-28,3.8
2014,процент,,,,,25-28,3.3
2015,процент,,,,,25-28,3.0
2016,процент,,,,,25-28,3.0
2017,процент,,,,,25-28,3.2
2018,процент,,,,,25-28,2.9
2010,процент,,,,,29-34,7.5
2011,процент,,,,,29-34,6.7
2012,процент,,,,,29-34,7.2
2013,процент,,,,,29-34,4.8
2014,процент,,,,,29-34,6.1
2015,процент,,,,,29-34,7.8
2016,процент,,,,,29-34,5.9
2017,процент,,,,,29-34,7.0
2018,процент,,,,,29-34,5.6
2010,процент,,,,,35-44,6.8
2011,процент,,,,,35-44,5.4
2012,процент,,,,,35-44,4.0
2013,процент,,,,,35-44,6.2
2014,процент,,,,,35-44,6.1
2015,процент,,,,,35-44,5.1
2016,процент,,,,,35-44,4.8
2017,процент,,,,,35-44,5.0
2018,процент,,,,,35-44,5.2
2010,процент,,,,,45-54,4.2
2011,процент,,,,,45-54,3.2
2012,процент,,,,,45-54,4.1
2013,процент,,,,,45-54,7.0
2014,процент,,,,,45-54,5.3
2015,процент,,,,,45-54,4.2
2016,процент,,,,,45-54,6.4
2017,процент,,,,,45-54,4.0
2018,процент,,,,,45-54,4.9
2010,процент,,,,,55-64,1.2
2011,процент,,,,,55-64,3.4
2012,процент,,,,,55-64,3.8
2013,процент,,,,,55-64,0.4
2014,процент,,,,,55-64,1.8
2015,процент,,,,,55-64,5.9
2016,процент,,,,,55-64,3.7
2017,процент,,,,,55-64,6.0
2018,процент,,,,,55-64,5.2
2010,процент,,Алматинская,,,,53.1
2010,процент,,Алматинская,,,16-24,3.3
2011,процент,,Алматинская,,,16-24,2.1
2012,процент,,Алматинская,,,16-24,1.9
2013,процент,,Алматинская,,,16-24,2.4
2014,процент,,Алматинская,,,16-24,3.0
2015,процент,,Алматинская,,,16-24,2.7
2016,процент,,Алматинская,,,16-24,3.3
2017,процент,,Алматинская,,,16-24,3.2
2018,процент,,Алматинская,,,16-24,3.3
2010,процент,,Алматинская,,,25-28,5.0
2011,процент,,Алматинская,,,25-28,6.2
2012,процент,,Алматинская,,,25-28,6.0
2013,процент,,Алматинская,,,25-28,11.6
2014,процент,,Алматинская,,,25-28,3.5
2015,процент,,Алматинская,,,25-28,2.4
2016,процент,,Алматинская,,,25-28,2.8
2017,процент,,Алматинская,,,25-28,2.7
2018,процент,,Алматинская,,,25-28,2.6
2010,процент,,Алматинская,,,29-34,5.1
2011,процент,,Алматинская,,,29-34,8.0
2012,процент,,Алматинская,,,29-34,4.7
2013,процент,,Алматинская,,,29-34,11.7
2014,процент,,Алматинская,,,29-34,9.4
2015,процент,,Алматинская,,,29-34,7.7
2016,процент,,Алматинская,,,29-34,7.2
2017,процент,,Алматинская,,,29-34,9.8
2018,процент,,Алматинская,,,29-34,7.9
2010,процент,,Алматинская,,,35-44,4.4
2011,процент,,Алматинская,,,35-44,3.4
2012,процент,,Алматинская,,,35-44,6.3
2013,процент,,Алматинская,,,35-44,2.2
2014,процент,,Алматинская,,,35-44,4.6
2015,процент,,Алматинская,,,35-44,5.2
2016,процент,,Алматинская,,,35-44,5.9
2017,процент,,Алматинская,,,35-44,4.9
2018,процент,,Алматинская,,,35-44,3.4
2010,процент,,Алматинская,,,45-54,5.6
2011,процент,,Алматинская,,,45-54,4.0
2012,процент,,Алматинская,,,45-54,5.4
2013,процент,,Алматинская,,,45-54,1.7
2014,процент,,Алматинская,,,45-54,4.2
2015,процент,,Алматинская,,,45-54,5.0
2016,процент,,Алматинская,,,45-54,3.9
2017,процент,,Алматинская,,,45-54,2.8
2018,процент,,Алматинская,,,45-54,2.6
2010,процент,,Алматинская,,,55-64,13.3
2011,процент,,Алматинская,,,55-64,10.2
2012,процент,,Алматинская,,,55-64,6.5
2013,процент,,Алматинская,,,55-64,0.1
2014,процент,,Алматинская,,,55-64,8.0
2015,процент,,Алматинская,,,55-64,9.3
2016,процент,,Алматинская,,,55-64,6.1
2017,процент,,Алматинская,,,55-64,2.3
2018,процент,,Алматинская,,,55-64,9.7
2010,процент,,,,,16-24,1.5
2011,процент,,,,,16-24,0.8
2012,процент,,,,,16-24,1.0
2013,процент,,,,,16-24,1.0
2014,процент,,,,,16-24,1.3
2015,процент,,,,,16-24,1.4
2016,процент,,,,,16-24,1.6
2017,процент,,,,,16-24,1.5
2018,процент,,,,,16-24,1.6
2010,процент,,,,,25-28,15.4
2011,процент,,,,,25-28,9.2
2012,процент,,,,,25-28,6.8
2013,процент,,,,,25-28,6.8
2014,процент,,,,,25-28,4.9
2015,процент,,,,,25-28,3.9
2016,процент,,,,,25-28,2.9
2017,процент,,,,,25-28,2.9
2018,процент,,,,,25-28,3.1
2010,процент,,,,,29-34,6.2
2011,процент,,,,,29-34,8.1
2012,процент,,,,,29-34,5.9
2013,процент,,,,,29-34,6.8
2014,процент,,,,,29-34,6.2
2015,процент,,,,,29-34,5.8
2016,процент,,,,,29-34,7.1
2017,процент,,,,,29-34,8.5
2018,процент,,,,,29-34,6.0
2010,процент,,,,,35-44,3.7
2011,процент,,,,,35-44,3.1
2012,процент,,,,,35-44,3.5
2013,процент,,,,,35-44,4.1
2014,процент,,,,,35-44,5.6
2015,процент,,,,,35-44,4.4
2016,процент,,,,,35-44,6.0
2017,процент,,,,,35-44,4.6
2018,процент,,,,,35-44,5.0
2010,процент,,,,,45-54,3.5
2011,процент,,,,,45-54,4.2
2012,процент,,,,,45-54,5.8
2013,процент,,,,,45-54,6.4
2014,процент,,,,,45-54,5.5
2015,процент,,,,,45-54,5.1
2016,процент,,,,,45-54,4.8
2017,процент,,,,,45-54,5.2
2018,процент,,,,,45-54,5.7
2010,процент,,,,,55-64,5.4
2011,процент,,,,,55-64,7.8
2012,процент,,,,,55-64,10.3
2013,процент,,,,,55-64,5.6
2014,процент,,,,,55-64,5.8
2015,процент,,,,,55-64,11.9
2016,процент,,,,,55-64,7.1
2017,процент,,,,,55-64,6.1
2018,процент,,,,,55-64,7.2
2010,процент,,,,,16-24,6.5
2011,процент,,,,,16-24,5.5
2012,процент,,,,,16-24,5.0
2013,процент,,,,,16-24,4.5
2014,процент,,,,,16-24,4.1
2015,процент,,,,,16-24,4.3
2016,процент,,,,,16-24,4.0
2017,процент,,,,,16-24,4.0
2018,процент,,,,,16-24,3.9
2010,процент,,,,,25-28,6.4
2011,процент,,,,,25-28,4.4
2012,процент,,,,,25-28,9.2
2013,процент,,,,,25-28,5.5
2014,процент,,,,,25-28,4.7
2015,процент,,,,,25-28,4.1
2016,процент,,,,,25-28,3.9
2017,процент,,,,,25-28,3.9
2018,процент,,,,,25-28,3.8
2010,процент,,,,,29-34,6.9
2011,процент,,,,,29-34,6.4
2012,процент,,,,,29-34,6.7
2013,процент,,,,,29-34,6.5
2014,процент,,,,,29-34,7.4
2015,процент,,,,,29-34,5.6
2016,процент,,,,,29-34,6.8
2017,процент,,,,,29-34,5.7
2018,процент,,,,,29-34,6.1
2010,процент,,,,,35-44,5.9
2011,процент,,,,,35-44,5.9
2012,процент,,,,,35-44,4.5
2013,процент,,,,,35-44,5.6
2014,процент,,,,,35-44,4.4
2015,процент,,,,,35-44,5.5
2016,процент,,,,,35-44,5.6
2017,процент,,,,,35-44,5.3
2018,процент,,,,,35-44,4.7
2010,процент,,,,,45-54,5.1
2011,процент,,,,,45-54,5.2
2012,процент,,,,,45-54,3.9
2013,процент,,,,,45-54,4.7
2014,процент,,,,,45-54,5.5
2015,процент,,,,,45-54,5.1
2016,процент,,,,,45-54,4.4
2017,процент,,,,,45-54,4.5
2018,процент,,,,,45-54,4.7
2010,процент,,,,,55-64,1.9
2011,процент,,,,,55-64,2.7
2012,процент,,,,,55-64,4.8
2013,процент,,,,,55-64,3.7
2014,процент,,,,,55-64,4.6
2015,процент,,,,,55-64,5.7
2016,процент,,,,,55-64,4.2
2017,процент,,,,,55-64,5.5
2018,процент,,,,,55-64,5.9
2010,процент,,,,,16-24,6.0
2011,процент,,,,,16-24,5.6
2012,процент,,,,,16-24,5.6
2013,процент,,,,,16-24,5.2
2014,процент,,,,,16-24,4.8
2015,процент,,,,,16-24,5.5
2016,процент,,,,,16-24,4.7
2017,процент,,,,,16-24,2.8
2018,процент,,,,,16-24,2.9
2010,процент,,,,,25-28,1.9
2011,процент,,,,,25-28,7.8
2012,процент,,,,,25-28,10.9
2013,процент,,,,,25-28,9.4
2014,процент,,,,,25-28,5.7
2015,процент,,,,,25-28,4.5
2016,процент,,,,,25-28,3.7
2017,процент,,,,,25-28,2.1
2018,процент,,,,,25-28,2.9
2010,процент,,,,,29-34,9.7
2011,процент,,,,,29-34,6.6
2012,процент,,,,,29-34,2.8
2013,процент,,,,,29-34,3.2
2014,процент,,,,,29-34,5.9
2015,процент,,,,,29-34,6.7
2016,процент,,,,,29-34,7.4
2017,процент,,,,,29-34,10.4
2018,процент,,,,,29-34,7.5
2010,процент,,,,,35-44,7.7
2011,процент,,,,,35-44,5.1
2012,процент,,,,,35-44,3.7
2013,процент,,,,,35-44,3.7
2014,процент,,,,,35-44,3.4
2015,процент,,,,,35-44,4.4
2016,процент,,,,,35-44,4.2
2017,процент,,,,,35-44,4.7
2018,процент,,,,,35-44,5.4
2010,процент,,,,,45-54,4.3
2011,процент,,,,,45-54,3.7
2012,процент,,,,,45-54,3.8
2013,процент,,,,,45-54,3.4
2014,процент,,,,,45-54,4.6
2015,процент,,,,,45-54,5.4
2016,процент,,,,,45-54,5.4
2017,процент,,,,,45-54,5.4
2018,процент,,,,,45-54,4.0
2010,процент,,,,,55-64,1.2
2011,процент,,,,,55-64,5.4
2012,процент,,,,,55-64,9.6
2013,процент,,,,,55-64,9.3
2014,процент,,,,,55-64,7.2
2015,процент,,,,,55-64,3.5
2016,процент,,,,,55-64,2.8
2017,процент,,,,,55-64,6.2
2018,процент,,,,,55-64,7.0
2010,процент,,,,,16-24,5.9
2011,процент,,,,,16-24,5.0
2012,процент,,,,,16-24,4.8
2013,процент,,,,,16-24,5.2
2014,процент,,,,,16-24,5.1
2015,процент,,,,,16-24,6.4
2016,процент,,,,,16-24,6.0
2017,процент,,,,,16-24,5.8
2018,процент,,,,,16-24,5.7
2010,процент,,,,,25-28,9.9
2011,процент,,,,,25-28,7.7
2012,процент,,,,,25-28,5.4
2013,процент,,,,,25-28,3.6
2014,процент,,,,,25-28,3.6
2015,процент,,,,,25-28,4.4
2016,процент,,,,,25-28,4.4
2017,процент,,,,,25-28,4.2
2018,процент,,,,,25-28,4.2
2010,процент,,,,,29-34,5.5
2011,процент,,,,,29-34,5.2
2012,процент,,,,,29-34,6.2
2013,процент,,,,,29-34,8.3
2014,процент,,,,,29-34,6.9
2015,процент,,,,,29-34,7.0
2016,процент,,,,,29-34,5.0
2017,процент,,,,,29-34,4.5
2018,процент,,,,,29-34,3.7
2010,процент,,,,,35-44,4.8
2011,процент,,,,,35-44,4.4
2012,процент,,,,,35-44,5.6
2013,процент,,,,,35-44,5.1
2014,процент,,,,,35-44,4.8
2015,процент,,,,,35-44,4.4
2016,процент,,,,,35-44,4.1
2017,процент,,,,,35-44,4.6
2018,процент,,,,,35-44,3.8
2010,процент,,,,,45-54,4.6
2011,процент,,,,,45-54,6.0
2012,процент,,,,,45-54,5.6
2013,процент,,,,,45-54,4.0
2014,процент,,,,,45-54,4.8
2015,процент,,,,,45-54,5.7
2016,процент,,,,,45-54,6.2
2017,процент,,,,,45-54,4.5
2018,процент,,,,,45-54,4.8
2010,процент,,,,,55-64,4.2
2011,процент,,,,,55-64,3.6
2012,процент,,,,,55-64,2.1
2013,процент,,,,,55-64,3.1
2014,процент,,,,,55-64,3.3
2015,процент,,,,,55-64,3.9
2016,процент,,,,,55-64,4.6
2017,процент,,,,,55-64,6.1
2018,процент,,,,,55-64,7.4
2010,процент,,,,,16-24,5.3
2011,процент,,,,,16-24,5.0
2012,процент,,,,,16-24,5.2
2013,процент,,,,,16-24,4.6
2014,процент,,,,,16-24,3.8
2015,процент,,,,,16-24,3.3
2016,процент,,,,,16-24,3.3
2017,процент,,,,,16-24,3.1
2018,процент,,,,,16-24,3.0
2010,процент,,,,,25-28,13.3
2011,процент,,,,,25-28,11.0
2012,процент,,,,,25-28,7.3
2013,процент,,,,,25-28,2.8
2014,процент,,,,,25-28,3.5
2015,процент,,,,,25-28,3.4
2016,процент,,,,,25-28,3.2
2017,процент,,,,,25-28,2.9
2018,процент,,,,,25-28,3.2
2010,процент,,,,,29-34,5.1
2011,процент,,,,,29-34,6.7
2012,процент,,,,,29-34,5.7
2013,процент,,,,,29-34,6.5
2014,процент,,,,,29-34,10.0
2015,процент,,,,,29-34,9.3
2016,процент,,,,,29-34,10.8
2017,процент,,,,,29-34,10.3
2018,процент,,,,,29-34,10.0
2010,процент,,,,,35-44,3.6
2011,процент,,,,,35-44,4.7
2012,процент,,,,,35-44,6.8
2013,процент,,,,,35-44,5.8
2014,процент,,,,,35-44,5.2
2015,процент,,,,,35-44,5.3
2016,процент,,,,,35-44,5.9
2017,процент,,,,,35-44,5.5
2018,процент,,,,,35-44,6.0
2010,процент,,,,,45-54,4.4
2011,процент,,,,,45-54,4.1
2012,процент,,,,,45-54,4.5
2013,процент,,,,,45-54,6.2
2014,процент,,,,,45-54,3.6
2015,процент,,,,,45-54,4.2
2016,процент,,,,,45-54,3.5
2017,процент,,,,,45-54,2.5
2018,процент,,,,,45-54,2.7
2010,процент,,,,,55-64,8.4
2011,процент,,,,,55-64,3.5
2012,процент,,,,,55-64,2.5
2013,процент,,,,,55-64,3.3
2014,процент,,,,,55-64,2.5
2015,процент,,,,,55-64,3.8
2016,процент,,,,,55-64,1.7
2017,процент,,,,,55-64,2.1
2018,процент,,,,,55-64,1.7
2010,процент,,,,,16-24,6.5
2011,процент,,,,,16-24,6.8
2012,процент,,,,,16-24,6.9
2013,процент,,,,,16-24,6.7
2014,процент,,,,,16-24,5.8
2015,процент,,,,,16-24,5.6
2016,процент,,,,,16-24,5.5
2017,процент,,,,,16-24,5.3
2018,процент,,,,,16-24,4.5
2010,процент,,,,,25-28,8.6
2011,процент,,,,,25-28,6.4
2012,процент,,,,,25-28,5.9
2013,процент,,,,,25-28,6.8
2014,процент,,,,,25-28,3.9
2015,процент,,,,,25-28,3.2
2016,процент,,,,,25-28,4.0
2017,процент,,,,,25-28,3.0
2018,процент,,,,,25-28,3.8
2010,процент,,,,,29-34,4.1
2011,процент,,,,,29-34,4.9
2012,процент,,,,,29-34,5.5
2013,процент,,,,,29-34,4.6
2014,процент,,,,,29-34,7.3
2015,процент,,,,,29-34,8.5
2016,процент,,,,,29-34,8.3
2017,процент,,,,,29-34,8.9
2018,процент,,,,,29-34,5.7
2010,процент,,,,,35-44,4.0
2011,процент,,,,,35-44,5.2
2012,процент,,,,,35-44,4.9
2013,процент,,,,,35-44,4.6
2014,процент,,,,,35-44,5.0
2015,процент,,,,,35-44,4.9
2016,процент,,,,,35-44,4.7
2017,процент,,,,,35-44,4.5
2018,процент,,,,,35-44,4.8
2010,процент,,,,,45-54,6.1
2011,процент,,,,,45-54,4.3
2012,процент,,,,,45-54,3.9
2013,процент,,,,,45-54,4.5
2014,процент,,,,,45-54,3.6
2015,процент,,,,,45-54,3.4
2016,процент,,,,,45-54,3.4
2017,процент,,,,,45-54,2.9
2018,процент,,,,,45-54,5.4
2010,процент,,,,,55-64,10.8
2011,процент,,,,,55-64,7.3
2012,процент,,,,,55-64,7.2
2013,процент,,,,,55-64,3.9
2014,процент,,,,,55-64,2.6
2015,процент,,,,,55-64,3.4
2016,процент,,,,,55-64,2.5
2017,процент,,,,,55-64,3.0
2018,процент,,,,,55-64,3.2
2010,процент,,,,,16-24,7.0
2011,процент,,,,,16-24,6.2
2012,процент,,,,,16-24,4.3
2013,процент,,,,,16-24,7.9
2014,процент,,,,,16-24,6.4
2015,процент,,,,,16-24,5.4
2016,процент,,,,,16-24,5.2
2017,процент,,,,,16-24,4.0
2018,процент,,,,,16-24,3.2
2010,процент,,,,,25-28,11.7
2011,процент,,,,,25-28,9.2
2012,процент,,,,,25-28,4.8
2013,процент,,,,,25-28,7.1
2014,процент,,,,,25-28,4.9
2015,процент,,,,,25-28,3.1
2016,процент,,,,,25-28,3.9
2017,процент,,,,,25-28,3.6
2018,процент,,,,,25-28,2.7
2010,процент,,,,,29-34,2.7
2011,процент,,,,,29-34,6.1
2012,процент,,,,,29-34,9.5
2013,процент,,,,,29-34,4.1
2014,процент,,,,,29-34,9.4
2015,процент,,,,,29-34,6.7
2016,процент,,,,,29-34,7.1
2017,процент,,,,,29-34,5.7
2018,процент,,,,,29-34,6.6
2010,процент,,,,,35-44,3.9
2011,процент,,,,,35-44,4.0
2012,процент,,,,,35-44,4.5
2013,процент,,,,,35-44,3.4
2014,процент,,,,,35-44,2.5
2015,процент,,,,,35-44,5.2
2016,процент,,,,,35-44,4.2
2017,процент,,,,,35-44,5.8
2018,процент,,,,,35-44,6.1
2010,процент,,,,,45-54,10.4
2011,процент,,,,,45-54,5.3
2012,процент,,,,,45-54,4.5
2013,процент,,,,,45-54,6.7
2014,процент,,,,,45-54,2.3
2015,процент,,,,,45-54,4.4
2016,процент,,,,,45-54,4.9
2017,процент,,,,,45-54,4.7
2018,процент,,,,,45-54,3.7
2010,процент,,,,,55-64,8.4
2011,процент,,,,,55-64,7.4
2012,процент,,,,,55-64,4.4
2013,процент,,,,,55-64,7.1
2014,процент,,,,,55-64,5.1
2015,процент,,,,,55-64,5.4
2016,процент,,,,,55-64,2.9
2017,процент,,,,,55-64,2.8
2018,процент,,,,,55-64,3.2
2010,процент,,,,,16-24,2.1
2011,процент,,,,,16-24,1.8
2012,процент,,,,,16-24,0.9
2013,процент,,,,,16-24,1.0
2014,процент,,,,,16-24,1.5
2015,процент,,,,,16-24,3.1
2016,процент,,,,,16-24,1.9
2017,процент,,,,,16-24,3.5
2010,процент,,,,,25-28,11.3
2011,процент,,,,,25-28,9.3
2012,процент,,,,,25-28,9.3
2013,процент,,,,,25-28,5.4
2014,процент,,,,,25-28,4.1
2015,процент,,,,,25-28,5.2
2016,процент,,,,,25-28,5.5
2017,процент,,,,,25-28,4.7
2010,процент,,,,,29-34,6.1
2011,процент,,,,,29-34,9.8
2012,процент,,,,,29-34,8.2
2013,процент,,,,,29-34,10.4
2014,процент,,,,,29-34,9.8
2015,процент,,,,,29-34,8.6
2016,процент,,,,,29-34,7.6
2017,процент,,,,,29-34,7.0
2010,процент,,,,,35-44,6.0
2011,процент,,,,,35-44,4.7
2012,процент,,,,,35-44,4.8
2013,процент,,,,,35-44,4.6
2014,процент,,,,,35-44,4.9
2015,процент,,,,,35-44,4.8
2016,процент,,,,,35-44,4.9
2017,процент,,,,,35-44,4.7
2010,процент,,,,,45-54,5.3
2011,процент,,,,,45-54,4.0
2012,процент,,,,,45-54,5.8
2013,процент,,,,,45-54,4.8
2014,процент,,,,,45-54,5.9
2015,процент,,,,,45-54,4.6
2016,процент,,,,,45-54,4.5
2017,процент,,,,,45-54,3.8
2010,процент,,,,,55-64,2.9
2011,процент,,,,,55-64,3.6
2012,процент,,,,,55-64,3.6
2013,процент,,,,,55-64,5.1
2014,процент,,,,,55-64,4.7
2015,процент,,,,,55-64,4.7
2016,процент,,,,,55-64,5.4
2017,процент,,,,,55-64,8.8
2010,процент,,Павлодарская,,,,3.1
2010,процент,,Павлодарская,,,16-24,5.5
2011,процент,,Павлодарская,,,16-24,4.6
